full_address,lon,lat,transfer_tax,property_tax,property_tax_list
"523 E 4th St, Boston, 2127",-71.043746,42.33451,41634,488813.12,"[18980.0, 18980.0, 18980.0, 18980.0, 18980.0, 18980.0, 18980.0, 18980.0, 18980.0, 18980.0, 18980.0, 18980.0, 18980.0, 18980.0, 18980.0, 18980.0, 18980.0, 18980.0, 18980.0, 18980.0, 18980.0, 19387.760000000002, 21003.98, 23884.3, 25957.08]"

"525 E 4th St, Boston, 2127",-71.043583,42.334515,27662,370433.5,"[14400.0, 14400.0, 14400.0, 14400.0, 14400.0, 14400.0, 14400.0, 14400.0, 14400.0, 14400.0, 14400.0, 14400.0, 14400.0, 14400.0, 14400.0, 14400.0, 14400.0, 14400.0, 14400.0, 14400.0, 14400.0, 14400.0, 15781.800000000001, 18244.34, 19607.36]"

"1 Charles St S #906, Boston, 2116",-71.067367,42.351787,58856,553390.4400000001,"[25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 28759.96, 35460.8, 39169.68]"

"2235-2241 Washington St, Boston, 2119",-71.083007,42.330951,106806,1548696.44,"[61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 61000.0, 70280.0, 75416.44]"

"380 Boylston St, Boston, 2116",-71.071885,42.351473,52988,755414.84,"[17000.0, 17000.0, 17896.0, 18422.32, 19191.04, 20114.2, 21308.08, 22469.94, 23519.100000000002, 24982.82, 24822.9, 25920.12, 28509.56, 30263.28, 31542.2, 32926.88, 33014.8, 34159.0, 36031.36, 38216.12, 39894.0, 41032.72, 45546.28, 53589.96, 58042.16]"

"1 Westinghouse Plz #B, Boston, 2136",-71.133625,42.244416,311341,4460039.48,"[145000.0, 145000.0, 145000.0, 145000.0, 145000.0, 145000.0, 145000.0, 151400.0, 157179.2, 165242.0, 164361.04, 167870.80000000002, 175002.68, 179832.72, 183355.2, 187168.88, 187411.08000000002, 190562.4, 195719.2, 201736.48, 206357.72, 209494.04, 221925.24, 244079.28, 256341.52000000002]"

"9 Appleton St #205, Boston, 2116",-71.070649,42.346312,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"181 Essex St #E701, Boston, 2111",-71.059326,42.352505,0,25983.199999999997,"[380.0, 380.0, 530.64, 740.8000000000001, 717.84, 809.32, 995.22, 1121.1200000000001, 1212.94, 1312.34, 1318.66, 1400.8, 1535.22, 1692.06, 1812.52, 1894.27, 2218.3, 2795.76, 3115.39]"

"139 M St #3, Boston, 2127",-71.033406,42.333269,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"192 W Brookline St #3, Boston, 2118",-71.076487,42.342988,0,15593.99,"[0, 0, 0, 0, 0, 0, 0, 0, 47.480000000000004, 239.28, 218.32, 301.82, 471.47, 586.37, 670.17, 760.89, 766.65, 841.62, 964.29, 1107.44, 1217.3700000000001, 1291.98, 1587.7, 2114.7200000000003, 2406.42]"

"717 Atlantic Ave #6A, Boston, 2111",-71.056632,42.350702,0,94120.23999999999,"[3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3408.39, 3517.7000000000003, 3696.58, 3905.29, 4065.59, 4174.38, 4605.57, 5748.04, 6598.7]"

"1111-1115 Blue Hill Ave #11, Boston, 2124",-71.090895,42.286568,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"22 Sheafe St #1, Boston, 2113",-71.056093,42.366404,0,85445.50000000001,"[3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3690.1, 4385.3, 4770.1]"

"73 Waverly St #2, Boston, 2119",-71.078822,42.320188,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"32 Emerson St, Boston, 2127",-71.04293,42.336529,0,7830.18,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 125.74000000000001, 207.76, 212.96, 280.73, 391.63, 521.03, 620.41, 687.85, 955.1800000000001, 1431.6000000000001, 1695.29]"

"23-25 Caddy Rd, Boston, 2126",-71.073989,42.273325,0,17788.100000000002,"[620.0, 620.0, 620.0, 620.0, 620.0, 620.0, 620.0, 620.0, 620.0, 620.0, 620.0, 620.0, 620.0, 620.0, 620.0, 620.0, 620.0, 620.0, 620.0, 620.0, 620.0, 687.44, 954.74, 1431.1200000000001, 1694.8]"

"10 Brockton St, Boston, 2126",-71.099239,42.270825,0,35092.95,"[1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1330.2, 1482.1200000000001, 1598.8, 1677.98, 1991.8500000000001, 2551.2000000000003, 2860.8]"

"14 Melbourne St, Boston, 2124",-71.065812,42.291117,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"53 Rockview St, Boston, 2130",-71.109993,42.314651,0,28766.65,"[0, 0, 0, 0, 21.81, 157.39000000000001, 332.75, 503.39, 657.49, 872.47, 848.98, 942.57, 1132.73, 1261.52, 1355.44, 1457.13, 1463.58, 1547.6100000000001, 1685.1100000000001, 1845.55, 1968.77, 2052.4, 2383.86, 2974.57, 3301.53]"

"15 Cazenove St #1, Boston, 2116",-71.072576,42.346643,0,1021.57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05, 400.06, 621.46]"

"150 Appleton St #2D, Boston, 2116",-71.074941,42.344991,0,7365.199999999999,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63.9, 139.86, 222.1, 227.32, 295.28000000000003, 406.48, 536.23, 635.89, 703.52, 971.58, 1449.31, 1713.73]"

"845 Saratoga St #2, Boston, 2128",-71.013876,42.384898,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"67 Leonard St, Boston, 2122",-71.057044,42.301874,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"35 Webster St, Boston, 2136",-71.121768,42.25855,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"9 Flint St, Boston, 2126",-71.087002,42.280997,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"5 Leighton Rd, Boston, 2136",-71.142456,42.253532,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"21-21A Dacia St, Boston, 2125",-71.077326,42.314978,0,1560.94,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168.38, 581.85, 810.71]"

"16 Rector Rd, Boston, 2126",-71.099814,42.265503,0,7988.48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25, 110.36, 187.02, 270.01, 275.28000000000003, 343.86, 456.08, 587.02, 687.59, 755.84, 1026.3700000000001, 1508.48, 1775.32]"

"177 Westville St, Boston, 2122",-71.065781,42.301305,0,9655.87,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119.59, 227.11, 305.51, 390.40000000000003, 395.79, 465.94, 580.72, 714.66, 817.52, 887.33, 1164.04, 1657.16, 1930.1000000000001]"

"11 Leroy St, Boston, 2122",-71.066367,42.300611,0,1524.6100000000001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157.04, 569.61, 797.96]"

"23 Humphreys St, Boston, 2125",-71.066106,42.319883,0,532.03,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160.23, 371.8]"

"6 Dana Ave #7, Boston, 2136",-71.12513,42.254448,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"19 Hendry St #2, Boston, 2122",-71.064904,42.30939,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"3 Dove St #3, Boston, 2125",-71.078186,42.315418,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"99 Wayland St, Boston, 2125",-71.076937,42.31438,0,52.07,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52.07]"

"216 Westville St, Boston, 2122",-71.064322,42.301874,0,3617.76,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41.1, 162.09, 255.01000000000002, 318.07, 568.02, 1013.46, 1260.01]"

"25 Longfellow St, Boston, 2122",-71.066919,42.30236,0,7165.61,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48.9, 124.63000000000001, 206.63, 211.83, 279.59000000000003, 390.46000000000004, 519.83, 619.19, 686.62, 953.89, 1430.2, 1693.8400000000001]"

"237 Columbia Rd, Boston, 2121",-71.075545,42.307884,0,25856.500000000004,"[190.28, 190.28, 190.28, 190.28, 356.36, 506.34000000000003, 715.58, 692.72, 783.8000000000001, 968.89, 1094.23, 1185.65, 1284.6200000000001, 1290.9, 1372.68, 1506.51, 1662.67, 1782.5900000000001, 1863.99, 2186.59, 2761.52, 3079.7400000000002]"

"78 Kenwood St, Boston, 2124",-71.068079,42.292747,0,24217.36,"[114.53, 114.53, 114.53, 114.53, 114.53, 114.53, 114.53, 278.19, 425.98, 632.17, 609.64, 699.39, 881.77, 1005.2900000000001, 1095.3700000000001, 1192.9, 1199.09, 1279.68, 1411.55, 1565.43, 1683.6100000000001, 1763.81, 2081.71, 2648.25, 2961.82]"

"72 Cheney St, Boston, 2121",-71.086454,42.30992,0,11947.740000000002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 41.94, 21.77, 102.12, 265.39, 375.96, 456.6, 543.91, 549.45, 621.59, 739.65, 877.4, 983.19, 1054.99, 1339.58, 1846.74, 2127.46]"

"8 Kittredge St #1, Boston, 2131",-71.12936,42.284566,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"144 W Selden St, Boston, 2126",-71.086624,42.276565,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"12 Normandy St, Boston, 2121",-71.077927,42.311629,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"12 Linden St, Boston, 2127",-71.045089,42.334427,0,1078.8300000000002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17.92, 419.36, 641.5500000000001]"

"544-546 Harvard St, Boston, 2126",-71.096076,42.285917,0,1547.3899999999999,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164.15, 577.29, 805.95]"

"27 Nonquit St, Boston, 2125",-71.068272,42.31809,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"15 Savin Hill Ave, Boston, 2125",-71.058318,42.312743,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"10 Bowdoin St #507, Boston, 2114",-71.06287,42.359709,26485,318291.54,"[14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 15363.0, 17792.04, 19136.5]"

"79 Gainsborough St #404, Boston, 2115",-71.088033,42.342345,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"35 Woodward St #3, Boston, 2127",-71.05605,42.33119,0,23473.29,"[750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 870.75, 1011.64, 1119.8500000000001, 1193.29, 1484.38, 2003.13, 2290.25]"

"333 Washington St #203-4, Boston, 2108",-71.059073,42.356845,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"10 Maplewood St, Boston, 2132",-71.147626,42.270115,19128,55404.34,"[11500.0, 12745.5, 14965.14, 16193.7]"

"64-68 Beach St, Boston, 2111",-71.06022,42.351407,401930,5783015.52,"[229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 229000.0, 251720.0, 264295.52]"

"55 Byron St, Boston, 2128",-71.018433,42.3843,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"31 Norway Park, Boston, 2136",-71.113799,42.250427,0,2274.7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44.2, 104.73, 344.65000000000003, 772.23, 1008.89]"

"87-89 Brookside Ave #E, Boston, 2130",-71.104872,42.311744,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"511 E 6th St, Boston, 2127",-71.039925,42.332939,54484,668112.1799999999,"[19000.0, 19000.0, 19000.0, 19000.0, 19000.0, 19000.0, 19000.0, 20088.0, 21070.46, 22441.14, 22291.36, 22888.02, 24100.44, 24921.56, 26040.76, 27337.4, 27419.760000000002, 28491.2, 30244.52, 32290.4, 33861.6, 34927.96, 39154.56, 46686.92, 50856.119999999995]"

"12 Coleus Park, Boston, 2121",-71.075127,42.310799,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"14 Greenbrook Rd, Boston, 2136",-71.126444,42.25822,0,91.35000000000001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91.35000000000001]"

"68 Bird St #9, Boston, 2125",-71.06955,42.313725,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"126 Summer St, Boston, 2136",-71.125011,42.26088,0,1423.51,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125.49000000000001, 535.53, 762.49]"

"318 Beech St, Boston, 2131",-71.139186,42.279826,0,15430.119999999999,"[0, 0, 0, 0, 0, 0, 0, 0, 39.25, 230.74, 209.82, 293.18, 462.56, 577.27, 660.9300000000001, 751.51, 757.26, 832.1, 954.58, 1097.49, 1207.24, 1281.73, 1576.97, 2103.13, 2394.36]"

"28 Navarre St, Boston, 2131",-71.117412,42.277545,0,339.05,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.68, 273.37]"

"256 Marion St #C, Boston, 2128",-71.033202,42.37447,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"139 Grew Ave #II1, Boston, 2131",-71.12173,42.275046,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"74 Favre St, Boston, 2126",-71.098521,42.272876,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"24 Leroy St, Boston, 2122",-71.066124,42.30087,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"71 Morris St #3, Boston, 2128",-71.032311,42.376096,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"7 Putnam St, Boston, 2128",-71.03352,42.382391,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"251-253 Saratoga St #3B, Boston, 2128",-71.03295,42.377781,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"71 Morris St #2, Boston, 2128",-71.032311,42.376096,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"133 Havre St, Boston, 2128",-71.038068,42.372944,0,267.56,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.650000000000002, 236.91]"

"8 Kittredge St #1, Boston, 2131",-71.12936,42.284566,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"16 Woodward Park St, Boston, 2125",-71.072328,42.3183,0,15565.439999999999,"[0, 0, 0, 0, 46.04, 237.79, 216.84, 300.31, 469.92, 584.79, 668.5600000000001, 759.26, 765.02, 839.96, 962.6, 1105.7, 1215.6100000000001, 1290.19, 1585.83, 2112.7, 2404.32]"

"520 Talbot Ave #8, Boston, 2124",-71.064957,42.287422,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"167 Homestead St, Boston, 2121",-71.087818,42.310206,389,211421.34000000003,"[5100.0, 5100.0, 5100.0, 5100.0, 5100.0, 5100.0, 5100.0, 5743.2, 6324.0, 7134.32, 7045.78, 7398.5, 8115.26, 8600.68, 8954.7, 9337.96, 9362.3, 9679.02, 10197.279999999999, 10802.0, 11266.44, 11581.64, 12830.98, 15057.460000000001, 16289.82]"

"33 Percival St, Boston, 2122",-71.064002,42.306758,0,631.4100000000001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208.92000000000002, 422.49]"

"68 Tacoma St, Boston, 2136",-71.114163,42.267818,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"11 School Street Pl, Boston, 2119",-71.097249,42.313451,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"27 W 5th St #1, Boston, 2127",-71.056417,42.339941,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"8 Whittier Pl #12A, Boston, 2114",-71.067225,42.366178,0,1059.17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.790000000000001, 412.73, 634.65]"

"66 N St #6, Boston, 2127",-71.031184,42.336175,0,7026.6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.45, 114.03, 195.85, 201.05, 268.66, 379.3, 508.41, 607.5600000000001, 674.85, 941.57, 1416.89, 1679.98]"

"109 Belle Ave, Boston, 2132",-71.166236,42.270374,0,1175.24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48.01, 451.85, 675.38]"

"110 Stuart St #25H, Boston, 2116",-71.065637,42.351109,10611,147854.96,"[8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8500.0, 8923.0, 9210.060000000001, 10347.94, 12375.779999999999, 13498.18]"

"241 Perkins St #C202, Boston, 2130",-71.119618,42.321455,0,124837.26,"[4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 4845.0, 6265.2, 7137.0599999999995]"

"717 Atlantic Ave #6D, Boston, 2111",-71.056632,42.350702,0,57330.92,"[2030.0, 2030.0, 2030.0, 2030.0, 2030.0, 2030.0, 2030.0, 2030.0, 2030.0, 2030.0, 2030.0, 2030.0, 2030.0, 2030.0, 2030.0, 2030.0, 2030.0, 2121.38, 2270.93, 2445.44, 2579.4500000000003, 2670.41, 3030.92, 3673.39, 4029.0]"

"41 West St #4, Boston, 2136",-71.117543,42.258497,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"36 Commonwealth Ave #1, Boston, 2116",-71.07383,42.352769,367850,5217269.08,"[205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 217220.0, 238997.6, 251051.48]"

"9 Revere St #8, Boston, 2114",-71.066631,42.359707,0,2033.5300000000002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59.5, 297.3, 721.08, 955.65]"

"14 Everett St #5, Boston, 2122",-71.052543,42.301551,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"31 Pleasantdale Rd, Boston, 2132",-71.162361,42.261009,0,38876.04,"[1450.0, 1450.0, 1450.0, 1450.0, 1450.0, 1450.0, 1450.0, 1450.0, 1450.0, 1450.0, 1450.0, 1450.0, 1450.0, 1450.0, 1450.0, 1450.0, 1450.0, 1450.0, 1450.0, 1450.0, 1450.0, 1527.4, 1834.18, 2380.92, 2683.54]"

"186 Sydney St #2, Boston, 2125",-71.0527,42.318243,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"30 Taft St #1, Boston, 2125",-71.057444,42.317123,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"8 Baker Ct #3, Boston, 2125",-71.063798,42.32498,0,50419.799999999996,"[4500.0, 4500.0, 4500.0, 4728.0, 4903.1, 5043.88, 5985.9400000000005, 7664.82, 8594.06]"

"18 Rockland St #18, Boston, 2132",-71.159137,42.258385,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"7 Cypress Rd #703, Boston, 2135",-71.149989,42.354674,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"6 Cypress Rd #604, Boston, 2135",-71.150123,42.354523,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"370 Chestnut Hill Ave #H, Boston, 2135",-71.151067,42.336411,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"96 Linden St #11, Boston, 2134",-71.130192,42.352231,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"35 Cottage Rd, Boston, 2132",-71.162237,42.266821,0,67443.53,"[2590.0, 2590.0, 2590.0, 2590.0, 2590.0, 2590.0, 2590.0, 2590.0, 2590.0, 2590.0, 2590.0, 2590.0, 2590.0, 2590.0, 2590.0, 2590.0, 2590.0, 2590.0, 2590.0, 2590.0, 2590.0, 2590.0, 2946.73, 3582.46, 3934.34]"

"370 Chestnut Hill Ave #H, Boston, 2135",-71.151067,42.336411,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"15 Kingsland Rd, Boston, 2132",-71.16772,42.289034,0,471.95000000000005,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130.79, 341.16]"

