first_year_payment,yearly_payments,down_payment,adjusted_price,lat,lon,price,usage,style
2547242,614290,1932952,9664760,42.35455,-71.075815,7525000,CONDOMINIUM,ROW-MIDDLE
446535,95117,351418,1548620,42.369283,-71.032715,1300000,4-8 UNIT APT,CONDO/APT
229100,55249,173851,869255,42.332052,-71.041322,700000,FRAT ORGANIZ,RAISED CAPE
437932,184854,253078,2579761,42.35258,-71.079309,1975000,CONDOMINIUM,ROW-MIDDLE
165979,40027,125952,629759,42.286407,-71.123045,535000,1-FAM RES,COLONIAL
691359,93177,598182,1770962,42.353745,-71.129173,1396800,3-FAM RES,DECKER
308727,0,308727,308728,42.304146,-71.06969,221000,3-FAM RES,DECKER
1981290,385391,1595899,6446655,42.345379,-71.087848,5316000,9 + UNIT APT,CONDO/APT
1497414,51071,1446343,2089161,42.339929,-71.049508,1625000,4-8 UNIT APT,CONDO/APT
207750,50100,157650,788247,42.333915,-71.053239,650000,1-FAM RES,COLONIAL
729068,175821,553247,2766234,42.329651,-71.034422,2350000,2-FAM RES,CONVENTIONAL
105260,25384,79876,399379,42.341899,-71.146482,315000,CONDOMINIUM,MID-RISE
110597,26671,83926,419629,42.363418,-71.066692,310000,CONDOMINIUM,HIGH-RISE
1525946,112312,1413634,2827267,42.353653,-71.053436,2000000,CONDOMINIUM,HIGH-RISE
279544,67414,212130,1060651,42.331052,-71.033674,825000,1-FAM RES,CONDO/APT
1201143,289666,911477,4557382,42.343578,-71.069063,3670000,1-FAM RES,ROW-END
174713,42133,132580,662900,42.28474,-71.054687,500000,3-FAM RES,DECKER
363901,87758,276143,1380715,42.34236,-71.08194,1020000,CONDOMINIUM,ROW-MIDDLE
231429,55811,175618,878090,42.377275,-71.063781,683000,CONDOMINIUM,ROW-END
214330,53625,160705,835664,42.369703,-71.035137,650000,3-FAM RES,DECKER
736365,177581,558784,2793919,42.346055,-71.080015,2000000,9 + UNIT APT,CONDO/APT
405000,97669,307331,1536655,42.350788,-71.084816,1100000,CONDOMINIUM,ROW-END
103279,24906,78373,391862,42.278133,-71.128432,300000,1-FAM RES,BNGL/COTTAGE
249456,207547,41909,2654223,42.335683,-71.083942,1900000,4-8 UNIT APT,CONDO/APT
103244,24898,78346,391727,42.304281,-71.058733,305000,3-FAM RES,DECKER
4385463,1057594,3327869,16639344,42.358424,-71.068599,14800000,1-FAM RES,ROW-MIDDLE
89046,21474,67572,337858,42.266848,-71.096521,239000,3-FAM RES,DECKER
326996,78858,248138,1240690,42.343576,-71.150735,822500,2-FAM RES,TWO FAMILY
105853,25527,80326,401630,42.328847,-71.091886,258000,1-FAM RES,ROW-MIDDLE
217204,52380,164824,824116,42.375104,-71.033468,650000,3-FAM RES,DECKER
899702,216971,682731,3413651,42.331185,-71.053557,2900000,3-FAM RES,DECKER
70848,16914,53934,266830,42.253938,-71.123185,188000,3-FAM RES,CONVENTIONAL
237442,41511,195931,718414,42.317597,-71.059232,550000,3-FAM RES,DECKER
125656,30303,95353,476765,42.34327,-71.104387,365000,CONDOMINIUM,MID-RISE
38529,9291,29238,146189,42.317026,-71.081621,103000,3-FAM RES,CONVENTIONAL
59851,14433,45418,227089,42.340014,-71.158807,160000,CONDOMINIUM,MID-RISE
88894,21437,67457,337284,42.305643,-71.081666,300000,2-FAM RES,TWO FAMILY
811573,126922,684651,2282168,42.326869,-71.100761,1800000,3-FAM RES,DECKER
199917,48211,151706,758526,42.38046,-71.038623,590000,2-FAM RES,CONVENTIONAL
251683,60695,190988,954939,42.329325,-71.091736,769000,3-FAM RES,DECKER
215282,57512,157770,881657,42.328288,-71.089811,665000,3-FAM RES,CONDO/APT
355784,85800,269984,1349919,42.330144,-71.05372,1050000,RES-MTL BLDG,CONDO/APT
95561,23045,72516,362580,42.346603,-71.168381,322500,CONDOMINIUM,LOW-RISE
435889,105118,330771,1653855,42.374086,-71.034073,1405000,3-FAM RES,SEMI DETACHD
101551,24489,77062,385306,42.286718,-71.079086,300000,2-FAM RES,CONVENTIONAL
98935,25193,73742,390836,42.354494,-71.075674,214000,CONDOMINIUM,MID-RISE
268798,64823,203975,1019875,42.357512,-71.1379,841003,1-FAM RES,COLONIAL
271673,65516,206157,1030785,42.337127,-71.037593,850000,1-FAM RES,ROW-END
202933,48939,153994,769969,42.332102,-71.033375,599500,CONDOMINIUM,DECKER
115609,27880,87729,438645,42.354533,-71.075879,314000,CONDOMINIUM,MID-RISE
93339,22509,70830,354148,42.303636,-71.114703,315000,CONDOMINIUM,LOW-RISE
114789,27682,87107,435534,42.303636,-71.114703,370000,CONDOMINIUM,LOW-RISE
136341,42326,94015,626764,42.380207,-71.032645,488000,3-FAM RES,CONVENTIONAL
294729,71076,223653,1118265,42.279602,-71.132169,950000,3-FAM RES,CONVENTIONAL
482471,15459,467012,661600,42.24464,-71.136757,425000,2-FAM RES,DUPLEX
296315,71459,224856,1124280,42.358726,-71.12421,1000000,1-FAM RES,COLONIAL
348170,83964,264206,1321029,42.358785,-71.124333,1175000,2-FAM RES,CONVENTIONAL
804900,19541,785359,1031318,42.28277,-71.134727,662500,2-FAM RES,TWO FAMILY
219282,52881,166401,832001,42.365907,-71.057508,670000,PARKING LOT,CONDO/APT
151022,36340,114682,572083,42.314262,-71.075344,431500,3-FAM RES,DECKER
209521,40327,169194,676777,42.312991,-71.072715,545000,2-FAM RES,CONVENTIONAL
403314,97262,306052,1530257,42.312991,-71.072715,1300000,2-FAM RES,CONVENTIONAL
651508,157117,494391,2471954,42.369384,-71.037444,2100000,MXU RES+COM,RAISED CAPE
651508,157117,494391,2471954,42.369326,-71.037313,2100000,MXU RES+COM,RAISED CAPE
651508,157117,494391,2471954,42.369268,-71.037182,2100000,MXU RES+COM,RAISED CAPE
114544,27623,86921,434601,42.346442,-71.140661,270000,CONDOMINIUM,LOW-RISE
526845,101403,425442,1701768,42.333786,-71.049005,1325000,MXU COM+RES,RAISED CAPE
77954,18799,59155,295774,42.30942,-71.049477,190000,CONDOMINIUM,FREE-STANDNG
209463,50513,158950,794747,42.378648,-71.033202,640000,2-FAM RES,ROW-END
800086,125126,674960,2249866,42.33199,-71.101753,1750000,3-FAM RES,DECKER
290417,70036,220381,1101903,42.33472,-71.051324,925000,3-FAM RES,SEMI DETACHD
2017390,153215,1864175,3792631,42.343169,-71.07666,2950000,4-8 UNIT APT,CONDO/APT
260292,62771,197521,987604,42.341581,-71.149933,839000,MXU RES+COM,RAISED CAPE
61259,24357,36902,343473,42.290641,-71.063052,242000,3-FAM RES,DECKER
2105208,507690,1597518,7987588,42.354449,-71.075838,6300000,9 + UNIT APT,ROW-MIDDLE
906585,218631,687954,3439768,42.35179,-71.079728,2770000,CONDOMINIUM,ROW-MIDDLE
695733,74587,621146,1559941,42.337535,-71.046757,1256200,1-FAM RES,CONVENTIONAL
880239,391827,488412,5420172,42.352634,-71.07983,4550000,CONDOMINIUM,ROW-MIDDLE
69885,16853,53032,265160,42.273337,-71.101469,200000,2-FAM RES,CONVENTIONAL
282320,68084,214236,1071180,42.341604,-71.149582,910000,MXU RES+COM,RAISED CAPE
281500,67886,213614,1068066,42.341697,-71.149596,950000,3-FAM RES,ROW-MIDDLE
559085,134828,424257,2121282,42.35261,-71.079555,1600000,CONDOMINIUM,ROW-MIDDLE
4422978,481739,3941239,10004684,42.363168,-71.054152,8250000,MXU RES+COM,CONDO/APT
2280310,412860,1867450,7063944,42.363168,-71.054152,5500000,MXU RES+COM,CONDO/APT
76704,18497,58207,291033,42.341576,-71.149946,215000,CONDOMINIUM,ROW-END
209574,50540,159034,795169,42.341425,-71.150276,562500,2-FAM RES,ROW-MIDDLE
210964,50875,160089,800442,42.262264,-71.105738,680000,1-FAM RES,COLONIAL
174977,42197,132780,663896,42.310114,-71.076348,564000,3-FAM RES,ROW-MIDDLE
249201,60097,189104,945519,42.373905,-71.034121,841000,3-FAM RES,ROW-MIDDLE
275411,66417,208994,1044966,42.317074,-71.101537,800000,3-FAM RES,CONVENTIONAL
173387,42133,131254,661574,42.273167,-71.067802,499000,2-FAM RES,CONVENTIONAL
257728,62153,195575,977871,42.345112,-71.076756,700000,CONDOMINIUM,ROW-MIDDLE
178658,115071,63587,1511939,42.34401,-71.144762,856000,3-FAM RES,DECKER
1140813,275117,865696,4328478,42.359805,-71.063566,3850000,CONDOMINIUM,MID-RISE
1779224,278254,1500970,5003235,42.344094,-71.075887,4200000,1-FAM RES,ROW-MIDDLE
1005679,193177,812502,3243943,42.340694,-71.151195,2675000,3-FAM RES,CONVENTIONAL
724855,127127,597728,2197832,42.340694,-71.151195,1682605,3-FAM RES,CONVENTIONAL
222979,53773,169206,846026,42.354404,-71.076001,625000,CONDOMINIUM,ROW-MIDDLE
112919,27231,85688,428436,42.287937,-71.086748,328000,3-FAM RES,CONVENTIONAL
267052,75925,191127,955638,42.329434,-71.101773,850000,2-FAM RES,TWO FAMILY
111904,35504,76400,523275,42.316649,-71.107179,431500,1-FAM RES,COLONIAL
133329,32153,101176,505880,42.305189,-71.076782,399000,2-FAM RES,SEMI DETACHD
133329,32153,101176,505880,42.305189,-71.076782,399000,2-FAM RES,SEMI DETACHD
575629,158001,417628,2406329,42.352587,-71.080009,1815000,CONDOMINIUM,ROW-MIDDLE
1352621,211537,1141084,3803613,42.345888,-71.087193,3000000,CONDOMINIUM,ROW-MIDDLE
1828793,441030,1387763,6938813,42.287523,-71.152798,4600000,9 + UNIT APT,CONDO/APT
367277,88572,278705,1393523,42.380211,-71.063823,1085000,3-FAM RES,SEMI DETACHD
69686,63265,6421,802720,42.285372,-71.069907,625000,3-FAM RES,CONVENTIONAL
100596,24259,76337,381681,42.304842,-71.109857,270000,CONDOMINIUM,ROW-END
100596,24259,76337,381681,42.304914,-71.110043,270000,CONDOMINIUM,ROW-MIDDLE
194753,46966,147787,738933,42.262435,-71.15468,447000,1-FAM RES,COLONIAL
399273,88644,310629,1426355,42.348863,-71.161096,1125000,3-FAM RES,DECKER
351133,84678,266455,1332271,42.353237,-71.150037,1185000,2-FAM RES,CONVENTIONAL
1272601,306899,965702,4828509,42.352018,-71.080608,3201000,9 + UNIT APT,SEMI DETACHD
280951,90552,190399,1330146,42.289114,-71.090293,1130000,3-FAM RES,DECKER
218554,52706,165848,829236,42.285445,-71.05451,645000,2-FAM RES,TWO FAMILY
57646,13901,43745,218723,42.275034,-71.088454,145000,2-FAM RES,TWO FAMILY
311559,75135,236424,1182118,42.343299,-71.069858,905000,CONDOMINIUM,ROW-END
29814,24192,5622,310119,42.292853,-71.051338,218500,CONDOMINIUM,DECKER
85623,20648,64975,324874,42.369821,-71.040263,240000,4-8 UNIT APT,ROW-END
497849,64312,433537,1243006,42.296548,-71.059805,1025000,3-FAM RES,CONVENTIONAL
169421,40857,128564,642818,42.313513,-71.061133,500000,3-FAM RES,DECKER
103347,24923,78424,392119,42.278038,-71.076244,305000,1-FAM RES,COLONIAL
271073,65371,205702,1028510,42.329512,-71.056293,800000,1-FAM RES,CONDO/APT
147727,45861,101866,679105,42.236482,-71.13306,560000,1-FAM RES,CONVENTIONAL
198008,47751,150257,751285,42.265574,-71.099926,605000,3-FAM RES,DECKER
171918,41459,130459,652294,42.309853,-71.101719,492000,CONDOMINIUM,FREE-STANDNG
68139,16432,51707,258531,42.309853,-71.101719,195000,CONDOMINIUM,FREE-STANDNG
606006,64530,541476,1353689,42.357497,-71.130106,1150000,2-FAM RES,TWO FAMILY
138024,33285,104739,523691,42.345991,-71.073071,395000,CONDOMINIUM,ROW-MIDDLE
132003,31833,100170,500847,42.321636,-71.058671,370000,1-FAM RES,COLONIAL
468550,102143,366407,1652044,42.363779,-71.056674,1285000,CONDOMINIUM,ROW-MIDDLE
468550,102143,366407,1652044,42.363779,-71.056674,1285000,CONDOMINIUM,ROW-MIDDLE
468550,102143,366407,1652044,42.363779,-71.056674,1285000,CONDOMINIUM,ROW-MIDDLE
468550,102143,366407,1652044,42.363779,-71.056674,1285000,CONDOMINIUM,ROW-MIDDLE
183296,44203,139093,695462,42.27764,-71.15892,490000,1-FAM RES,COLONIAL
114906,83861,31045,1086569,42.315495,-71.094473,875000,3-FAM RES,ROW-MIDDLE
151022,36340,114682,572083,42.286461,-71.074648,431500,3-FAM RES,DECKER
97248,23452,73796,368978,42.331124,-71.0557,287000,CONDOMINIUM,DECKER
187740,58283,129457,863046,42.283369,-71.159442,695000,1-FAM RES,COLONIAL
523659,126285,397374,1986869,42.349621,-71.067874,1600000,9 + UNIT APT,CONDO/APT
63246,15252,47994,239970,42.319602,-71.080742,181000,2-FAM RES,CONVENTIONAL
211803,60217,151586,757930,42.237556,-71.130584,625000,1-FAM RES,COLONIAL
816566,51437,765129,1412545,42.322718,-71.113156,1200000,CONDOMINIUM,FREE-STANDNG
405185,73734,331451,1259511,42.351267,-71.146209,950000,2-FAM RES,DUPLEX
333509,80428,253081,1265405,42.358653,-71.141599,1075000,2-FAM RES,CONVENTIONAL
800051,192939,607112,3035556,42.337713,-71.029182,2700000,4-8 UNIT APT,CONDO/APT
142527,34371,108156,540778,42.314834,-71.115098,481000,CONDOMINIUM,LOW-RISE
117340,28297,89043,445214,42.301545,-71.110182,396000,CONDOMINIUM,LOW-RISE
999402,192358,807044,3228174,42.354329,-71.076986,2200000,CONDOMINIUM,HIGH-RISE
601488,145054,456434,2282168,42.354329,-71.076986,1800000,CONDOMINIUM,HIGH-RISE
201395,48568,152827,764131,42.35455,-71.075815,585000,CONDOMINIUM,HIGH-RISE
926196,223360,702836,3514177,42.35455,-71.075815,2950000,CONDOMINIUM,HIGH-RISE
926196,223360,702836,3514177,42.354329,-71.076986,2950000,CONDOMINIUM,HIGH-RISE
651098,157018,494080,2470398,42.35455,-71.075815,1825000,CONDOMINIUM,HIGH-RISE
38563,9299,29264,146318,42.339397,-71.048689,97000,3-FAM RES,SEMI DETACHD
355578,85750,269828,1349136,42.35166,-71.079853,1200000,CONDOMINIUM,MID-RISE
220085,42589,177496,713556,42.246837,-71.118992,599000,3-FAM RES,CONVENTIONAL
529898,101991,427907,1711626,42.365972,-71.0577,1350000,3-FAM RES,CONDO/APT
1291700,248958,1042742,4176273,42.352461,-71.079763,3150000,CONDOMINIUM,ROW-MIDDLE
471019,90658,380361,1521445,42.382008,-71.013368,1200000,2-FAM RES,CONDO/APT
2034336,233161,1801175,4735878,42.352563,-71.080098,3227500,CONDOMINIUM,ROW-MIDDLE
173128,68364,104764,965239,42.286523,-71.079412,820000,3-FAM RES,DECKER
59262,14291,44971,224855,42.244057,-71.138385,200000,2-FAM RES,CONVENTIONAL
414841,100042,314799,1573992,42.243679,-71.139151,1400000,3-FAM RES,CONVENTIONAL
593755,92857,500898,1669659,42.331324,-71.03854,1300000,3-FAM RES,DECKER
316232,76262,239970,1199850,42.329481,-71.101584,905000,RES UDV LAND,CONVENTIONAL
927592,223697,703895,3519472,42.286313,-71.138208,2600000,9 + UNIT APT,CONDO/APT
148157,35729,112428,562140,42.36916,-71.036938,500000,3-FAM RES,ROW-MIDDLE
304958,73543,231415,1157074,42.323462,-71.060195,900000,3-FAM RES,DECKER
490646,94436,396210,1584839,42.382186,-71.013432,1250000,2-FAM RES,TWO FAMILY
195042,30219,164823,545184,42.30925,-71.064769,430000,3-FAM RES,DECKER
344929,66389,278540,1114159,42.352421,-71.079914,785000,CONDOMINIUM,ROW-MIDDLE
229644,55380,174264,871316,42.37417,-71.035562,775000,3-FAM RES,DECKER
216468,52203,164265,821322,42.346433,-71.147206,465000,2-FAM RES,TWO FAMILY
61324,14788,46536,232678,42.339262,-71.151932,175500,CONDOMINIUM,ROW-END
1076458,112358,964100,2378301,42.339269,-71.152535,1849900,4-8 UNIT APT,CONDO/APT
365483,88139,277344,1386716,42.33905,-71.152071,820000,9 + UNIT APT,CONDO/APT
280998,67765,213233,1066165,42.374729,-71.037211,895000,3-FAM RES,CONVENTIONAL
49947,12045,37902,189510,42.341379,-71.154775,140000,CONDOMINIUM,LOW-RISE
69708,19818,49889,249449,42.375616,-71.035369,170000,3-FAM RES,ROW-MIDDLE
252847,60976,191871,959353,42.368564,-71.035336,815000,3-FAM RES,ROW-MIDDLE
125484,30261,95223,476112,42.336742,-71.051416,364500,CONDOMINIUM,ROW-END
348063,66992,281071,1124280,42.336856,-71.037464,1000000,2-FAM RES,ROW-MIDDLE
276814,66756,210058,1050290,42.339122,-71.152606,740000,GEN OFFICE,RAISED CAPE
163869,39518,124351,621755,42.304622,-71.069361,476000,3-FAM RES,CONVENTIONAL
446225,154403,291822,2235228,42.347661,-71.138159,1800000,3-FAM RES,ROW-MIDDLE
307649,74192,233457,1167285,42.335128,-71.038197,940000,2-FAM RES,ROW-MIDDLE
78548,18942,59606,298030,42.279427,-71.098206,240000,1-FAM RES,CONVENTIONAL
83540,20146,63394,316967,42.374752,-71.037183,250000,3-FAM RES,CONDO/APT
248949,60036,188913,944564,42.369061,-71.036711,745000,3-FAM RES,ROW-END
200495,48351,152144,760722,42.304729,-71.06885,600000,MXU COM+RES,RAISED CAPE
65466,15787,49679,248393,42.338245,-71.152599,183500,CONDOMINIUM,LOW-RISE
339177,47322,291855,887478,42.338386,-71.153192,745000,CONDOMINIUM,LOW-RISE
226236,83287,142949,1191246,42.374511,-71.033583,1000000,MXU COM+RES,RAISED CAPE
1294433,312164,982269,4911342,42.343029,-71.076525,3760000,1-FAM RES,ROW-MIDDLE
153415,36997,116418,582090,42.282384,-71.143621,480000,1-FAM RES,COLONIAL
1456044,179987,1276057,3541481,42.316414,-71.107347,3150000,4-8 UNIT APT,CONDO/APT
64217,15486,48731,243655,42.323615,-71.056705,180000,CONDOMINIUM,DECKER
174886,42175,132711,663555,42.308616,-71.063269,475000,3-FAM RES,DECKER
193295,46614,146681,733403,42.291862,-71.134327,525000,CONDOMINIUM,DECKER
193295,46614,146681,733403,42.291862,-71.134327,525000,CONDOMINIUM,DECKER
193295,46614,146681,733403,42.291862,-71.134327,525000,CONDOMINIUM,DECKER
856927,206655,650272,3251357,42.353653,-71.053436,2300000,CONDOMINIUM,HIGH-RISE
401692,68143,333549,1191246,42.299989,-71.053116,1000000,2-FAM RES,CONVENTIONAL
872135,144521,727614,2546647,42.34287,-71.068244,2100000,1-FAM RES,ROW-MIDDLE
606502,146263,460239,2301193,42.258321,-71.118752,1700000,9 + UNIT APT,CONDO/APT
371864,89678,282186,1410929,42.338412,-71.152271,1010000,3-FAM RES,CONVENTIONAL
61438,14816,46622,233108,42.322527,-71.071811,164900,2-FAM RES,TWO FAMILY
511393,110793,400600,1795109,42.319763,-71.055718,1525000,2-FAM RES,SEMI DETACHD
511393,110793,400600,1795109,42.319867,-71.0557,1525000,2-FAM RES,SEMI DETACHD
207216,49972,157244,786222,42.312499,-71.071757,660000,3-FAM RES,DECKER
713816,66400,647416,1483172,42.313363,-71.100176,1260000,3-FAM RES,SEMI DETACHD
287185,25944,261241,587793,42.365178,-71.052876,450000,2-FAM RES,ROW-MIDDLE
84344,20340,64004,320020,42.33989,-71.144763,245000,CONDOMINIUM,LOW-RISE
234830,56631,178199,890991,42.3312,-71.031171,792500,CONDOMINIUM,SEMI DETACHD
310242,74817,235425,1177121,42.379989,-71.067439,1000000,1-FAM RES,COLONIAL
452953,109233,343720,1718596,42.345575,-71.071455,1460000,CONDOMINIUM,ROW-MIDDLE
380934,91865,289069,1445341,42.343522,-71.06983,985000,1-FAM RES,ROW-MIDDLE
271462,65465,205997,1029981,42.287296,-71.087569,875000,3-FAM RES,DECKER
303723,73245,230478,1152387,42.260833,-71.113513,1025000,4-8 UNIT APT,CONDO/APT
3443,830,2613,13062,42.274306,-71.072085,10000,CONDOMINIUM,FREE-STANDNG
202798,48906,153892,769458,42.320799,-71.06041,455000,3-FAM RES,DECKER
287654,69370,218284,1091420,42.31279,-71.064067,900000,3-FAM RES,DECKER
573947,138412,435535,2177674,42.366302,-71.056365,1850000,4-8 UNIT APT,CONDO/APT
1143786,178877,964909,3216365,42.360909,-71.066099,2700000,9 + UNIT APT,CONDO/APT
152853,36861,115992,579956,42.363885,-71.056417,444000,9 + UNIT APT,CONDO/APT
306819,73992,232827,1164133,42.33771,-71.029424,860000,3-FAM RES,SEMI DETACHD
1295542,150499,1145043,3039312,42.342866,-71.087298,2150000,4-8 UNIT APT,CONDO/APT
1111770,150499,961271,2855540,42.342866,-71.087298,2020000,4-8 UNIT APT,CONDO/APT
187509,32009,155500,558385,42.266153,-71.119623,395000,1-FAM RES,RANCH
382925,92345,290580,1452898,42.27714,-71.097633,1170000,3-FAM RES,ROW-END
119856,28904,90952,454758,42.294458,-71.073004,375000,1-FAM RES,CAPE COD
68730,16574,52156,260776,42.294458,-71.073004,210000,1-FAM RES,CAPE COD
84626,20408,64218,321088,42.302483,-71.072581,250000,2-FAM RES,SEMI DETACHD
84626,20408,64218,321088,42.302482,-71.072703,250000,2-FAM RES,SEMI DETACHD
2013225,214377,1798848,4497120,42.319763,-71.055718,4000000,2-FAM RES,SEMI DETACHD
2013225,214377,1798848,4497120,42.319867,-71.0557,4000000,2-FAM RES,SEMI DETACHD
651893,157209,494684,2473416,42.32046,-71.054674,2200000,4-8 UNIT APT,CONDO/APT
271673,65516,206157,1030785,42.272604,-71.078466,850000,2-FAM RES,CONVENTIONAL
206310,49753,156557,782785,42.272604,-71.078466,665000,2-FAM RES,CONVENTIONAL
136227,32852,103375,516875,42.283979,-71.092525,370000,RES UDV LAND,DECKER
271835,217264,54571,2789184,42.347586,-71.138017,2300000,4-8 UNIT APT,CONDO/APT
115963,27965,87998,439986,42.331626,-71.035155,310000,CONDOMINIUM,ROW-END
267574,64527,203047,1015232,42.351033,-71.080112,750000,CONDOMINIUM,ROW-MIDDLE
403954,97417,306537,1532684,42.339654,-71.079691,1263873,CONDOMINIUM,MID-RISE
307714,74208,233506,1167530,42.351033,-71.080112,750000,CONDOMINIUM,ROW-MIDDLE
1805257,435354,1369903,6849513,42.353145,-71.077656,4400000,CONDOMINIUM,ROW-MIDDLE
1805257,435354,1369903,6849513,42.352775,-71.079293,4400000,CONDOMINIUM,MID-RISE
338485,81628,256857,1284283,42.352775,-71.079293,825000,CONDOMINIUM,MID-RISE
220375,53145,167230,836149,42.317507,-71.098478,710334,3-FAM RES,ROW-MIDDLE
224925,54242,170683,853412,42.317417,-71.098476,725000,3-FAM RES,ROW-MIDDLE
148157,35729,112428,562140,42.242974,-71.143616,500000,1-FAM RES,COLONIAL
1854587,447250,1407337,7036685,42.351579,-71.080514,5550000,CONDOMINIUM,MID-RISE
1854587,447250,1407337,7036685,42.351579,-71.080514,5550000,CONDOMINIUM,MID-RISE
296191,71429,224762,1123809,42.351579,-71.080514,875000,CONDOMINIUM,MID-RISE
657541,84545,572996,1637130,42.365876,-71.03122,1350000,3-FAM RES,ROW-END
218659,52731,165928,829640,42.336615,-71.037579,550000,CONDOMINIUM,FREE-STANDNG
242908,58579,184329,921643,42.358925,-71.1404,760000,2-FAM RES,CONVENTIONAL
287654,69370,218284,1091420,42.361943,-71.142845,900000,2-FAM RES,TWO FAMILY
433655,104579,329076,1645376,42.370789,-71.032325,1325000,4-8 UNIT APT,CONDO/APT
123052,29675,93377,466885,42.286228,-71.064035,385000,CONDOMINIUM,MID-RISE
275783,45891,229892,807505,42.233695,-71.133383,686000,2-FAM RES,TWO FAMILY
252111,186800,65311,2416485,42.354249,-71.076575,1850000,CONDOMINIUM,ROW-MIDDLE
30812,8760,22052,110263,42.286339,-71.079715,78000,2-FAM RES,TWO FAMILY
122299,29493,92806,464030,42.28454,-71.064759,350000,MXU RES+COM,RAISED CAPE
293842,93603,200239,1378390,42.314554,-71.101546,1110000,3-FAM RES,DECKER
134666,32475,102191,510951,42.369917,-71.03298,360000,3-FAM RES,CONDO/APT
517113,124706,392407,1962033,42.374239,-71.036855,1580000,1-FAM RES,CONDO/APT
406204,97959,308245,1541224,42.332004,-71.109315,1200000,3-FAM RES,DECKER
626858,151172,475686,2378430,42.366532,-71.054771,1850000,4-8 UNIT APT,CONDO/APT
500691,102143,398548,1684185,42.318285,-71.077694,1310000,MXU RES+COM,RAISED CAPE
500691,102143,398548,1684185,42.318036,-71.077735,1310000,MXU RES+COM,RAISED CAPE
